wins,wins_without_guess,time_elapsed,samples_considered,samples_with_solutions,samples_solve_duration_total,difficulty,sample_size,use_num_mines_constraint,first_click_pos,first_click_is_zero,naive_alg_steps,parameters_id,task_id
4,2,0.03207540512084961,20,13,0.0037271976470947266,Beginner (9x9),11x11,True,,False,1,12,6708
0,0,1.4184119701385498,37,24,1.0424530506134033,Expert (16x30),18x32,True,,False,7,64,6688
1,0,0.13256168365478516,30,17,0.017776012420654297,Intermediate (16x16),18x18,True,,False,1,14,6710
0,0,0.6096935272216797,55,25,0.028388261795043945,Expert (16x30),18x32,True,,False,0,8,6704
4,2,0.05747270584106445,27,24,0.03308439254760742,Beginner (8x8),10x10,True,,True,2,17,6713
3,1,0.03949570655822754,27,14,0.012492895126342773,Beginner (8x8),10x10,True,,False,2,18,6714
1,1,0.26934289932250977,55,49,0.05286908149719238,Intermediate (16x16),18x18,True,,True,1,13,6709
4,4,0.02763199806213379,16,15,0.004596233367919922,Beginner (9x9),11x11,True,,True,2,19,6715
0,0,1.222217321395874,37,24,0.8913507461547852,Expert (16x30),18x32,True,,False,,72,6696
4,2,0.03358864784240723,20,13,0.004275798797607422,Beginner (9x9),11x11,True,,False,2,20,6716
1,0,0.08430337905883789,30,17,0.024480342864990234,Intermediate (16x16),18x18,True,,False,2,22,6718
1,0,0.5082731246948242,78,69,0.06354784965515137,Expert (16x30),18x32,True,,True,1,15,6711
4,2,0.04406571388244629,27,24,0.02950763702392578,Beginner (8x8),10x10,True,,True,3,25,6721
1,1,0.32386112213134766,55,49,0.10672307014465332,Intermediate (16x16),18x18,True,,True,2,21,6717
3,1,0.022847652435302734,27,14,0.008382320404052734,Beginner (8x8),10x10,True,,False,3,26,6722
4,4,0.027392864227294922,16,15,0.004491329193115234,Beginner (9x9),11x11,True,,True,3,27,6723
4,2,0.01852130889892578,20,13,0.002343893051147461,Beginner (9x9),11x11,True,,False,3,28,6724
2,0,1.7059175968170166,88,80,1.0149245262145996,Expert (16x30),18x32,True,,True,,71,6695
1,0,0.10251665115356445,30,17,0.04143118858337402,Intermediate (16x16),18x18,True,,False,3,30,6726
1,0,0.45908141136169434,82,54,0.07472467422485352,Expert (16x30),18x32,True,,False,2,24,6720
4,2,0.04029679298400879,27,24,0.027326345443725586,Beginner (8x8),10x10,True,,True,4,33,6729
1,0,0.7372965812683105,82,54,0.06388354301452637,Expert (16x30),18x32,True,,False,1,16,6712
3,1,0.021347999572753906,27,14,0.007960319519042969,Beginner (8x8),10x10,True,,False,4,34,6730
4,4,0.027205228805541992,16,15,0.004551887512207031,Beginner (9x9),11x11,True,,True,4,35,6731
4,2,0.019393444061279297,20,13,0.0023283958435058594,Beginner (9x9),11x11,True,,False,4,36,6732
1,1,0.3755030632019043,55,49,0.15441179275512695,Intermediate (16x16),18x18,True,,True,3,29,6725
1,0,0.10360336303710938,30,17,0.041925668716430664,Intermediate (16x16),18x18,True,,False,4,38,6734
1,1,0.36691713333129883,55,49,0.15134382247924805,Intermediate (16x16),18x18,True,,True,4,37,6733
1,0,0.5343549251556396,82,54,0.11470746994018555,Expert (16x30),18x32,True,,False,3,32,6728
3,1,0.043973445892333984,27,14,0.018362998962402344,Beginner (8x8),10x10,True,,False,5,42,6738
4,4,0.01600480079650879,16,15,0.00276947021484375,Beginner (9x9),11x11,True,,True,5,43,6739
4,2,0.07514619827270508,27,24,0.0518038272857666,Beginner (8x8),10x10,True,,True,5,41,6737
4,2,0.01748061180114746,20,13,0.002301931381225586,Beginner (9x9),11x11,True,,False,5,44,6740
1,0,1.0944843292236328,77,68,0.3153839111328125,Expert (16x30),18x32,True,,True,2,23,6719
1,0,0.1629929542541504,30,17,0.04956555366516113,Intermediate (16x16),18x18,True,,False,5,46,6742
1,1,0.3601250648498535,55,49,0.1463794708251953,Intermediate (16x16),18x18,True,,True,5,45,6741
1,0,0.7162809371948242,82,54,0.16423439979553223,Expert (16x30),18x32,True,,False,4,40,6736
3,1,0.028059005737304688,27,14,0.010004281997680664,Beginner (8x8),10x10,True,,False,6,50,6746
4,4,0.015073060989379883,16,15,0.0027680397033691406,Beginner (9x9),11x11,True,,True,6,51,6747
4,2,0.07584929466247559,27,24,0.052198171615600586,Beginner (8x8),10x10,True,,True,6,49,6745
4,2,0.019349098205566406,20,13,0.0023245811462402344,Beginner (9x9),11x11,True,,False,6,52,6748
1,0,0.16408276557922363,30,17,0.08569097518920898,Intermediate (16x16),18x18,True,,False,6,54,6750
1,0,1.3835208415985107,77,68,0.5877470970153809,Expert (16x30),18x32,True,,True,3,31,6727
1,1,0.37116074562072754,55,49,0.15431928634643555,Intermediate (16x16),18x18,True,,True,6,53,6749
4,2,0.06714010238647461,27,24,0.04381513595581055,Beginner (8x8),10x10,True,,True,7,57,6753
3,1,0.04330015182495117,27,14,0.01577281951904297,Beginner (8x8),10x10,True,,False,7,58,6754
4,4,0.02741527557373047,16,15,0.004561901092529297,Beginner (9x9),11x11,True,,True,7,59,6755
4,2,0.033643484115600586,20,13,0.004163503646850586,Beginner (9x9),11x11,True,,False,7,60,6756
1,0,1.4106550216674805,77,68,0.6241245269775391,Expert (16x30),18x32,True,,True,4,39,6735
1,0,0.9902920722961426,82,54,0.2522768974304199,Expert (16x30),18x32,True,,False,5,48,6744
1,0,0.19673395156860352,30,17,0.08037972450256348,Intermediate (16x16),18x18,True,,False,7,62,6758
1,1,0.371060848236084,55,49,0.15180468559265137,Intermediate (16x16),18x18,True,,True,7,61,6757
1,0,1.381047248840332,77,68,0.61572265625,Expert (16x30),18x32,True,,True,5,47,6743
4,2,0.0756525993347168,27,24,0.052144527435302734,Beginner (8x8),10x10,True,,True,,65,6761
3,1,0.0433351993560791,27,14,0.015668869018554688,Beginner (8x8),10x10,True,,False,,66,6762
4,4,0.02748847007751465,16,15,0.004606723785400391,Beginner (9x9),11x11,True,,True,,67,6763
4,2,0.03375840187072754,20,13,0.0042724609375,Beginner (9x9),11x11,True,,False,,68,6764
1,0,0.19623756408691406,30,17,0.07883954048156738,Intermediate (16x16),18x18,True,,False,,70,6766
1,0,0.9938628673553467,82,54,0.2230839729309082,Expert (16x30),18x32,True,,False,6,56,6752
1,1,0.36123061180114746,55,49,0.14534997940063477,Intermediate (16x16),18x18,True,,True,,69,6765
1,0,1.245185375213623,77,68,0.6167073249816895,Expert (16x30),18x32,True,,True,6,55,6751
3,2,0.03088998794555664,24,14,0.005191326141357422,Beginner (8x8),10x10,True,,True,0,1,6769
3,2,0.04271411895751953,35,16,0.007237911224365234,Beginner (8x8),10x10,True,,False,0,2,6770
3,3,0.03513360023498535,27,20,0.006623983383178711,Beginner (9x9),11x11,True,,True,0,3,6771
2,0,0.031383514404296875,34,16,0.005360603332519531,Beginner (9x9),11x11,True,,False,0,4,6772
1,0,0.8654201030731201,77,68,0.35735082626342773,Expert (16x30),18x32,True,,True,7,63,6759
3,0,0.12103843688964844,51,37,0.008682966232299805,Intermediate (16x16),18x18,True,,False,0,6,6774
3,0,0.20033001899719238,48,39,0.013575077056884766,Intermediate (16x16),18x18,True,,True,0,5,6773
3,3,0.03302311897277832,26,21,0.010689973831176758,Beginner (8x8),10x10,True,,True,1,9,6777
3,2,0.061537742614746094,36,19,0.02315378189086914,Beginner (8x8),10x10,True,,False,1,10,6778
0,0,0.15678191184997559,39,21,0.010563850402832031,Expert (16x30),18x32,True,,False,0,8,6776
3,1,0.028382539749145508,29,20,0.00983119010925293,Beginner (9x9),11x11,True,,False,1,12,6780
4,4,0.03914475440979004,25,24,0.013534307479858398,Beginner (9x9),11x11,True,,True,1,11,6779
1,0,0.9995272159576416,82,54,0.22408008575439453,Expert (16x30),18x32,True,,False,7,64,6760
5,3,0.12782669067382812,44,40,0.01951313018798828,Intermediate (16x16),18x18,True,,True,1,13,6781
0,0,0.3587913513183594,77,55,0.03833794593811035,Expert (16x30),18x32,True,,True,0,7,6775
3,3,0.02040863037109375,26,21,0.008270978927612305,Beginner (8x8),10x10,True,,True,2,17,6785
4,2,0.20845770835876465,42,33,0.027309417724609375,Intermediate (16x16),18x18,True,,False,1,14,6782
3,2,0.07790398597717285,36,19,0.05657315254211426,Beginner (8x8),10x10,True,,False,2,18,6786
4,4,0.04411721229553223,24,23,0.018505096435546875,Beginner (9x9),11x11,True,,True,2,19,6787
3,1,0.0256350040435791,28,19,0.009506464004516602,Beginner (9x9),11x11,True,,False,2,20,6788
1,0,0.2413644790649414,42,24,0.026630878448486328,Expert (16x30),18x32,True,,False,1,16,6784
4,2,0.12066793441772461,42,33,0.026496410369873047,Intermediate (16x16),18x18,True,,False,2,22,6790
1,0,0.9277565479278564,82,54,0.22538232803344727,Expert (16x30),18x32,True,,False,,72,6768
3,3,0.04215812683105469,26,21,0.018795251846313477,Beginner (8x8),10x10,True,,True,3,25,6793
5,3,0.2549402713775635,44,40,0.058031558990478516,Intermediate (16x16),18x18,True,,True,2,21,6789
4,4,0.04429483413696289,23,22,0.019202470779418945,Beginner (9x9),11x11,True,,True,3,27,6795
3,1,0.04954361915588379,27,18,0.01911139488220215,Beginner (9x9),11x11,True,,False,3,28,6796
1,0,0.22375059127807617,41,23,0.06328654289245605,Expert (16x30),18x32,True,,False,2,24,6792
4,2,0.13717913627624512,42,33,0.04216432571411133,Intermediate (16x16),18x18,True,,False,3,30,6798
3,2,0.35649538040161133,36,19,0.31571388244628906,Beginner (8x8),10x10,True,,False,3,26,6794
1,0,1.3984019756317139,77,68,0.6151552200317383,Expert (16x30),18x32,True,,True,,71,6767
5,3,0.26451539993286133,43,39,0.07112288475036621,Intermediate (16x16),18x18,True,,True,3,29,6797
3,3,0.0415194034576416,26,21,0.018454551696777344,Beginner (8x8),10x10,True,,True,4,33,6801
4,4,0.04443979263305664,23,22,0.0194394588470459,Beginner (9x9),11x11,True,,True,4,35,6803
3,1,0.05018448829650879,27,18,0.019411563873291016,Beginner (9x9),11x11,True,,False,4,36,6804
2,0,0.7790257930755615,100,86,0.16547846794128418,Expert (16x30),18x32,True,,True,2,23,6791
2,0,1.1307826042175293,102,88,0.14862918853759766,Expert (16x30),18x32,True,,True,1,15,6783
5,3,0.2647256851196289,43,39,0.07143235206604004,Intermediate (16x16),18x18,True,,True,4,37,6805
3,2,0.4040546417236328,36,19,0.3645150661468506,Beginner (8x8),10x10,True,,False,4,34,6802
4,2,0.1361548900604248,42,33,0.04107928276062012,Intermediate (16x16),18x18,True,,False,4,38,6806
3,3,0.04172396659851074,26,21,0.018478870391845703,Beginner (8x8),10x10,True,,True,5,41,6809
4,4,0.04467487335205078,23,22,0.01930999755859375,Beginner (9x9),11x11,True,,True,5,43,6811
1,0,0.5957748889923096,41,23,0.2089371681213379,Expert (16x30),18x32,True,,False,3,32,6800
3,1,0.05000162124633789,27,18,0.019295454025268555,Beginner (9x9),11x11,True,,False,5,44,6812
3,2,0.33318185806274414,36,19,0.2980034351348877,Beginner (8x8),10x10,True,,False,5,42,6810
2,0,0.9041543006896973,100,86,0.29003071784973145,Expert (16x30),18x32,True,,True,3,31,6799
4,2,0.26042914390563965,42,33,0.07873702049255371,Intermediate (16x16),18x18,True,,False,5,46,6814
5,3,0.26735925674438477,43,39,0.07192778587341309,Intermediate (16x16),18x18,True,,True,5,45,6813
3,3,0.04182100296020508,26,21,0.018599987030029297,Beginner (8x8),10x10,True,,True,6,49,6817
4,4,0.04452323913574219,23,22,0.019416332244873047,Beginner (9x9),11x11,True,,True,6,51,6819
1,0,0.5163557529449463,41,23,0.21393418312072754,Expert (16x30),18x32,True,,False,4,40,6808
3,1,0.0498504638671875,27,18,0.019132614135742188,Beginner (9x9),11x11,True,,False,6,52,6820
1,0,0.33584094047546387,41,23,0.11719465255737305,Expert (16x30),18x32,True,,False,5,48,6816
4,2,0.2567894458770752,42,33,0.07786273956298828,Intermediate (16x16),18x18,True,,False,6,54,6822
3,2,0.41997790336608887,36,19,0.3798050880432129,Beginner (8x8),10x10,True,,False,6,50,6818
5,3,0.3339707851409912,43,39,0.07223987579345703,Intermediate (16x16),18x18,True,,True,6,53,6821
3,3,0.04188847541809082,26,21,0.018770694732666016,Beginner (8x8),10x10,True,,True,7,57,6825
4,4,0.045455217361450195,23,22,0.019566774368286133,Beginner (9x9),11x11,True,,True,7,59,6827
3,1,0.05080699920654297,27,18,0.01957416534423828,Beginner (9x9),11x11,True,,False,7,60,6828
2,0,0.827113151550293,100,86,0.27175402641296387,Expert (16x30),18x32,True,,True,5,47,6815
5,3,0.26189470291137695,43,39,0.06677985191345215,Intermediate (16x16),18x18,True,,True,7,61,6829
3,2,0.40927648544311523,36,19,0.369326114654541,Beginner (8x8),10x10,True,,False,7,58,6826
4,2,0.1359882354736328,42,33,0.041959285736083984,Intermediate (16x16),18x18,True,,False,7,62,6830
3,3,0.026241064071655273,26,21,0.01128244400024414,Beginner (8x8),10x10,True,,True,,65,6833
1,0,0.6014816761016846,41,23,0.21932029724121094,Expert (16x30),18x32,True,,False,6,56,6824
2,0,1.546391487121582,100,86,0.5104458332061768,Expert (16x30),18x32,True,,True,4,39,6807
4,4,0.04469180107116699,23,22,0.019560575485229492,Beginner (9x9),11x11,True,,True,,67,6835
3,1,0.050785064697265625,27,18,0.01959371566772461,Beginner (9x9),11x11,True,,False,,68,6836
2,0,0.8238458633422852,100,86,0.2688779830932617,Expert (16x30),18x32,True,,True,6,55,6823
3,2,0.23371386528015137,36,19,0.2099010944366455,Beginner (8x8),10x10,True,,False,,66,6834
5,3,0.25972914695739746,43,39,0.071868896484375,Intermediate (16x16),18x18,True,,True,,69,6837
1,0,0.027945995330810547,23,13,0.005115032196044922,Beginner (8x8),10x10,True,,True,0,1,6841
4,2,0.26332974433898926,42,33,0.07938671112060547,Intermediate (16x16),18x18,True,,False,,70,6838
1,0,0.03178238868713379,27,9,0.003282308578491211,Beginner (8x8),10x10,True,,False,0,2,6842
1,0,0.5280053615570068,41,23,0.22045278549194336,Expert (16x30),18x32,True,,False,7,64,6832
4,3,0.03546142578125,29,25,0.004955768585205078,Beginner (9x9),11x11,True,,True,0,3,6843
2,0,0.038114070892333984,27,11,0.0025131702423095703,Beginner (9x9),11x11,True,,False,0,4,6844
1,0,0.3352785110473633,41,23,0.11748671531677246,Expert (16x30),18x32,True,,False,,72,6840
1,0,0.28380537033081055,60,35,0.028713464736938477,Intermediate (16x16),18x18,True,,False,0,6,6846
1,1,0.3047068119049072,65,43,0.037772417068481445,Intermediate (16x16),18x18,True,,True,0,5,6845
2,1,0.04117751121520996,26,20,0.016465187072753906,Beginner (8x8),10x10,True,,True,1,9,6849
2,0,0.045876502990722656,27,10,0.016832590103149414,Beginner (8x8),10x10,True,,False,1,10,6850
5,5,0.03538346290588379,24,24,0.007687091827392578,Beginner (9x9),11x11,True,,True,1,11,6851
3,0,0.04303550720214844,27,12,0.007117033004760742,Beginner (9x9),11x11,True,,False,1,12,6852
0,0,0.27411961555480957,53,33,0.016648530960083008,Expert (16x30),18x32,True,,False,0,8,6848
1,0,0.1879127025604248,40,28,0.017856836318969727,Intermediate (16x16),18x18,True,,False,1,14,6854
2,2,0.24181032180786133,42,38,0.054090261459350586,Intermediate (16x16),18x18,True,,True,1,13,6853
2,0,0.8632960319519043,100,86,0.26926493644714355,Expert (16x30),18x32,True,,True,,71,6839
2,0,0.04842734336853027,27,10,0.03247976303100586,Beginner (8x8),10x10,True,,False,2,18,6858
5,5,0.019174814224243164,24,24,0.005060672760009766,Beginner (9x9),11x11,True,,True,2,19,6859
2,1,0.0906991958618164,26,20,0.0660238265991211,Beginner (8x8),10x10,True,,True,2,17,6857
3,0,0.02889847755432129,27,12,0.00883793830871582,Beginner (9x9),11x11,True,,False,2,20,6860
0,0,0.7711575031280518,91,71,0.06199288368225098,Expert (16x30),18x32,True,,True,0,7,6847
1,0,0.098876953125,38,26,0.0110015869140625,Intermediate (16x16),18x18,True,,False,2,22,6862
2,0,1.4733567237854004,100,86,0.5051722526550293,Expert (16x30),18x32,True,,True,7,63,6831
1,1,0.6486718654632568,98,80,0.10341310501098633,Expert (16x30),18x32,True,,True,1,15,6855
2,2,0.3514745235443115,41,37,0.16798138618469238,Intermediate (16x16),18x18,True,,True,2,21,6861
2,1,0.15689516067504883,26,20,0.13204336166381836,Beginner (8x8),10x10,True,,True,3,25,6865
5,5,0.03778982162475586,24,24,0.010246038436889648,Beginner (9x9),11x11,True,,True,3,27,6867
3,0,0.05886721611022949,27,12,0.023047685623168945,Beginner (9x9),11x11,True,,False,3,28,6868
2,0,0.11588907241821289,27,10,0.09662652015686035,Beginner (8x8),10x10,True,,False,3,26,6866
0,0,0.6641950607299805,61,42,0.13304972648620605,Expert (16x30),18x32,True,,False,1,16,6856
1,0,0.18669962882995605,38,26,0.02241063117980957,Intermediate (16x16),18x18,True,,False,3,30,6870
0,0,0.6130449771881104,60,41,0.2606031894683838,Expert (16x30),18x32,True,,False,2,24,6864
2,1,0.16430449485778809,26,20,0.139265775680542,Beginner (8x8),10x10,True,,True,4,33,6873
2,0,0.09531068801879883,27,10,0.07906341552734375,Beginner (8x8),10x10,True,,False,4,34,6874
5,5,0.03707385063171387,24,24,0.010001897811889648,Beginner (9x9),11x11,True,,True,4,35,6875
3,0,0.04127812385559082,27,12,0.01733875274658203,Beginner (9x9),11x11,True,,False,4,36,6876
1,0,0.12660694122314453,38,26,0.014890193939208984,Intermediate (16x16),18x18,True,,False,4,38,6878
2,2,0.6179249286651611,41,37,0.42893099784851074,Intermediate (16x16),18x18,True,,True,3,29,6869
2,2,0.6501753330230713,41,37,0.4697127342224121,Intermediate (16x16),18x18,True,,True,4,37,6877
1,1,1.4718823432922363,98,80,0.46997499465942383,Expert (16x30),18x32,True,,True,2,23,6863
1,1,1.1450049877166748,98,80,0.519942045211792,Expert (16x30),18x32,True,,True,3,31,6871
5,5,0.025866031646728516,24,24,0.006841897964477539,Beginner (9x9),11x11,True,,True,5,43,6883
2,1,0.16635775566101074,26,20,0.14008688926696777,Beginner (8x8),10x10,True,,True,5,41,6881
3,0,0.04064536094665527,27,12,0.01624011993408203,Beginner (9x9),11x11,True,,False,5,44,6884
2,0,0.17475104331970215,27,10,0.14548516273498535,Beginner (8x8),10x10,True,,False,5,42,6882
1,0,0.11284875869750977,38,26,0.015511751174926758,Intermediate (16x16),18x18,True,,False,5,46,6886
0,0,1.2518455982208252,60,41,0.7312412261962891,Expert (16x30),18x32,True,,False,3,32,6872
2,1,0.16393113136291504,26,20,0.13948321342468262,Beginner (8x8),10x10,True,,True,6,49,6889
1,1,1.067086935043335,98,80,0.5388844013214111,Expert (16x30),18x32,True,,True,4,39,6879
5,5,0.01968836784362793,24,24,0.00536799430847168,Beginner (9x9),11x11,True,,True,6,51,6891
3,0,0.03038191795349121,27,12,0.012291669845581055,Beginner (9x9),11x11,True,,False,6,52,6892
2,0,0.1723325252532959,27,10,0.1434926986694336,Beginner (8x8),10x10,True,,False,6,50,6890
2,2,0.6534712314605713,41,37,0.47046637535095215,Intermediate (16x16),18x18,True,,True,5,45,6885
1,0,0.1873152256011963,38,26,0.024707317352294922,Intermediate (16x16),18x18,True,,False,6,54,6894
0,0,1.3536102771759033,60,41,0.8160324096679688,Expert (16x30),18x32,True,,False,4,40,6880
2,2,0.37768101692199707,41,37,0.2709643840789795,Intermediate (16x16),18x18,True,,True,6,53,6893
2,1,0.1583714485168457,26,20,0.13594937324523926,Beginner (8x8),10x10,True,,True,7,57,6897
5,5,0.03751373291015625,24,24,0.010108232498168945,Beginner (9x9),11x11,True,,True,7,59,6899
0,0,0.7801954746246338,60,41,0.45663905143737793,Expert (16x30),18x32,True,,False,5,48,6888
2,0,0.09854888916015625,27,10,0.08223247528076172,Beginner (8x8),10x10,True,,False,7,58,6898
3,0,0.0590970516204834,27,12,0.023230314254760742,Beginner (9x9),11x11,True,,False,7,60,6900
1,0,0.1077117919921875,38,26,0.01438283920288086,Intermediate (16x16),18x18,True,,False,7,62,6902
2,2,0.3685421943664551,41,37,0.26271486282348633,Intermediate (16x16),18x18,True,,True,7,61,6901
2,1,0.08783888816833496,26,20,0.07456398010253906,Beginner (8x8),10x10,True,,True,,65,6905
2,0,0.09305334091186523,27,10,0.0773308277130127,Beginner (8x8),10x10,True,,False,,66,6906
5,5,0.02064037322998047,24,24,0.005830526351928711,Beginner (9x9),11x11,True,,True,,67,6907
3,0,0.03733468055725098,27,12,0.013396501541137695,Beginner (9x9),11x11,True,,False,,68,6908
0,0,0.7462244033813477,60,41,0.4465060234069824,Expert (16x30),18x32,True,,False,7,64,6904
1,0,0.10212898254394531,38,26,0.013828277587890625,Intermediate (16x16),18x18,True,,False,,70,6910
